dynamicProperties;occurrenceID;collectionID;catalogNumber;preparastions;recordedBy;identifiedBy;eventDate;country;stateProvince;county;locality;decimalLatitude;decimalLongitude;minimumElevationInMeters;scientificName;taxoank;individualCount;class;order;family;genus;SD;specificEpithet
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CB. 41;94;M8. CB. 41;Montaje en alfiler;A. Garzón, J. Galeano, S. Vélez;A. Garzón, J. Galeano, S. Vélez;29/08/2003;Colombia;Quindío;Filandia;SD;SD;SD;1892;Uroxys  caucanus;Especie;1;Insecta;Coleoptera;SD;Uroxys;  ;caucanus
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CB. 42;94;M8. CB. 42;Montaje en alfiler;A. Garzón, J. Galeano, S. Vélez;A. Garzón, J. Galeano, S. Vélez;12/09/2003;Colombia;Quindío;Filandia;SD;SD;SD;1900;Uroxys  sp;Género;1;Insecta;Coleoptera;SD;Uroxys;  ;sp
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CB. 43;94;M8. CB. 43;Montaje en alfiler;A. Garzón, J. Galeano, S. Vélez;A. Garzón, J. Galeano, S. Vélez;29/08/2003;Colombia;Quindío;Filandia;SD;SD;SD;1892;Uroxys  caucanus;Especie;1;Insecta;Coleoptera;SD;Uroxys;  ;caucanus
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CB. 44;94;M8. CB. 44;Montaje en alfiler;A. Garzón, J. Galeano, S. Vélez;A. Garzón, J. Galeano, S. Vélez;17/10/2003;Colombia;Quindío;Filandia;SD;SD;SD;SD;Uroxys  depressifrons;Especie;1;Insecta;Coleoptera;SD;Uroxys;  ;depressifrons
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 45;94;M8. CB. 45;Montaje en alfiler;SD;SD;8-10/06/2005;Colombia;Caldas;Aranzazu;Sabanalarga;SD;SD;2007;Uroxys  caucanus;Especie;1;Insecta;Coleoptera;SD;Uroxys;  ;caucanus
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 46;94;M8. CB. 46;Montaje en alfiler;SD;SD;25-27/06/2005;Colombia;Risaralda;Santa Rosa de Cabal;El Cedral;SD;SD;2001;Uroxys  sp;Género;1;Insecta;Coleoptera;SD;Uroxys;  ;sp
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 47;94;M8. CB. 47;Montaje en alfiler;SD;SD;25-27/06/2005;Colombia;Risaralda;Santa Rosa de Cabal;El Cedral;SD;SD;2001;Uroxys  caucanus;Especie;1;Insecta;Coleoptera;SD;Uroxys;  ;caucanus
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CB. 48;94;M8. CB. 48;Montaje en alfiler;A. Garzón, J. Galeano, S. Vélez;A. Garzón, J. Galeano, S. Vélez;11/07/2003;Colombia;Quindío;Filandia;SD;SD;SD;2080;Onthophagus  curvicurnis;Especie;1;Insecta;Coleoptera;SD;Onthophagus;  ;curvicurnis
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CB. 49;94;M8. CB. 49;Montaje en alfiler;A. Garzón, J. Galeano, S. Vélez;A. Garzón, J. Galeano, S. Vélez;12/09/2003;Colombia;Quindío;Filandia;SD;SD;SD;1900;Onthophagus  sp;Género;1;Insecta;Coleoptera;SD;Onthophagus;  ;sp
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 50;94;M8. CB. 50;Montaje en alfiler;SD;SD;3-5/06/2005;Colombia;Risaralda;Pereira;Corregimiento La Florida;SD;SD;1752;Onthophagus  curvicurnis;Especie;1;Insecta;Coleoptera;SD;Onthophagus;  ;curvicurnis
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 51;94;M8. CB. 51;Montaje en alfiler;SD;SD;8-10/06/2005;Colombia;Caldas;Aranzazu;Sabanalarga;SD;SD;2007;Onthophagus  curvicurnis;Especie;1;Insecta;Coleoptera;SD;Onthophagus;  ;curvicurnis
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 52;94;M8. CB. 52;Montaje en alfiler;SD;SD;25-27/06/2005;Colombia;Risaralda;Santa Rosa de Cabal;El Cedral;SD;SD;2127;Deltochilum  violetae;Especie;1;Insecta;Coleoptera;SD;Deltochilum;  ;violetae
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 53;94;M8. CB. 53;Montaje en alfiler;SD;SD;8-10/06/2005;Colombia;Caldas;Aranzazu;Sabanalarga;SD;SD;2007;Deltochilum  violetae;Especie;1;Insecta;Coleoptera;SD;Deltochilum;  ;violetae
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CB. 54;94;M8. CB. 54;Montaje en alfiler;A. Garzón, J. Galeano, S. Vélez;A. Garzón, J. Galeano, S. Vélez;12/07/2003;Colombia;Quindío;Filandia;SD;SD;SD;2100;Deltochilum  violetae;Especie;1;Insecta;Coleoptera;SD;Deltochilum;  ;violetae
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CB. 55;94;M8. CB. 55;Montaje en alfiler;A. Garzón, J. Galeano, S. Vélez;A. Garzón, J. Galeano, S. Vélez;19/09/2003;Colombia;Quindío;Filandia;Cruces;SD;SD;2080;Deltochilum  violetae;Especie;1;Insecta;Coleoptera;SD;Deltochilum;  ;violetae
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CB. 56;94;M8. CB. 56;Montaje en alfiler;A. Garzón, J. Galeano, S. Vélez;A. Garzón, J. Galeano, S. Vélez;25/07/2003;Colombia;Quindío;Filandia;SD;SD;SD;2100;Pedaridium  medinae;Especie;1;Insecta;Coleoptera;SD;Pedaridium;  ;medinae
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CB. 57;94;M8. CB. 57;Montaje en alfiler;SD;SD;25/07/2003;Colombia;Quindío;Filandia;SD;SD;SD;2100;Coleoptera;Orden;1;Insecta;Coleoptera;SD;SD;  ;SD
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CB. 58;94;M8. CB. 58;Montaje en alfiler;A. Garzón, J. Galeano, S. Vélez;A. Garzón, J. Galeano, S. Vélez;25/07/2003;Colombia;Quindío;Filandia;SD;SD;SD;2100;Histeridae;Familia;1;Insecta;Coleoptera;Histeridae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 59;94;M8. CB. 59;Montaje en alfiler;SD;SD;30/06-02/07 2005;Colombia;Risaralda;Santa Rosa de Cabal;La Suiza;SD;SD;1859;Coleoptera;Orden;1;Insecta;Coleoptera;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 60;94;M8. CB. 60;Montaje en alfiler;SD;SD;0606/11/2010;Colombia;Quindío;Filandia;Cruces;SD;SD;1935;Scarabaeidae;Familia;1;Insecta;Coleoptera;Scarabaeidae;SD;  ;SD
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CB. 61;94;M8. CB. 61;Montaje en alfiler;SD;SD;01/06/2005;Colombia;Caldas;Aranzazu;Manzanillo;SD;SD;2121;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 62;94;M8. CB. 62;Montaje en alfiler;SD;SD;25-27/06/2005;Colombia;Risaralda;Santa Rosa de Cabal;El Cedral;SD;SD;2001;Pedaridium  medinae;Especie;1;Insecta;Coleoptera;SD;Pedaridium;  ;medinae
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 63;94;M8. CB. 63;Montaje en alfiler;SD;SD;1-3/07/2005;Colombia;Risaralda;Santa Rosa de Cabal;La Suiza;SD;SD;1934;Coleoptera;Orden;1;Insecta;Coleoptera;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 64;94;M8. CB. 64;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Canthon  politus;Especie;1;Insecta;Coleoptera;Scarabaeidae;Canthon;  ;politus
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 65;94;M8. CB. 65;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 66;94;M8. CB. 66;Montaje en alfiler;SD;SD;23/05/2007;Colombia;Quindío;Filandia;SD;SD;SD;SD;Coleoptera;Orden;1;Insecta;Coleoptera;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 67;94;M8. CB. 67;Montaje en alfiler;SD;SD;23/05/2007;Colombia;Quindío;Filandia;SD;SD;SD;SD;Coleoptera;Orden;1;Insecta;Coleoptera;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 68;94;M8. CB. 68;Montaje en alfiler;SD;SD;23/05/2007;Colombia;Quindío;Filandia;SD;SD;SD;SD;Coleoptera;Orden;1;Insecta;Coleoptera;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 69;94;M8. CB. 69;Montaje en alfiler;M. Gallego;M. Gallego;25/04/2008;Colombia;Quindío;Filandia;SD;SD;SD;2000;Onthophegus  SD;Género;1;Insecta;Coleoptera;Scarabeidae;Onthophegus;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 70;94;M8. CB. 70;Montaje en alfiler;SD;SD;09/06/2008;Colombia;Quindío;Salento;SD;SD;SD;1800;Scarabeidae;Familia;1;Insecta;Coleoptera;Scarabeidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 71;94;M8. CB. 71;Montaje en alfiler;H. L. Arias;H. L. Arias;09/05/2008;Colombia;Quindío;Quimbaya;SD;SD;SD;1300;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 72;94;M8. CB. 72;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 73;94;M8. CB. 73;Montaje en alfiler;SD;SD;10/05/2008;Colombia;Quindío;Quimbaya;SD;SD;SD;1100;Coleoptera;Orden;1;Insecta;Coleoptera;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 74;94;M8. CB. 74;Montaje en alfiler;SD;SD;09/05/2008;Colombia;Quindío;Quimbaya;SD;SD;SD;1100;Carabidae;Familia;1;Insecta;Coleoptera;Carabidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 75;94;M8. CB. 75;Montaje en alfiler;C. González, O. Peláez, L. Serna;C. González, O. Peláez, L. Serna;18/09/2007;Colombia;Quindío;Calarcá;SD;SD;SD;SD;Tenebrionidae;Familia;1;Insecta;Coleoptera;Tenebrionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 76;94;M8. CB. 76;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 77;94;M8. CB. 77;Montaje en alfiler;SD;SD;09/06/2008;Colombia;Quindío;Salento;SD;SD;SD;1800;Carabidae;Familia;1;Insecta;Coleoptera;Carabidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 78;94;M8. CB. 78;Montaje en alfiler;Pineda, Villegas;Pineda, Villegas;09/05/2008;Colombia;Quindío;Quimbaya;SD;SD;SD;1100;Carabidae;Familia;1;Insecta;Coleoptera;Carabidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 79;94;M8. CB. 79;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 80;94;M8. CB. 80;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 81;94;M8. CB. 81;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CB. 82;94;M8. CB. 82;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 01;94;M8. CC. 01;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 02;94;M8. CC. 02;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Coleoptera;Orden;1;Insecta;Coleoptera;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 03;94;M8. CC. 03;Montaje en alfiler;D. Gómez;D. Gómez, M. Cruz;01/06/2008;Colombia;Quindío;Calarcá;San Rafael;SD;SD;1490;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 04;94;M8. CC. 04;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 05;94;M8. CC. 05;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 06;94;M8. CC. 06;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 07;94;M8. CC. 07;Montaje en alfiler;SD;SD;SD;Colombia;Valle del Cauca;Sevilla;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 08;94;M8. CC. 08;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 09;94;M8. CC. 09;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 10;94;M8. CC. 10;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 11;94;M8. CC. 11;Montaje en alfiler;Vera, T.;SD;SD;Colombia;Quindio;Armenia;SD;SD;SD;SD;Melolonthidae;Familia;1;Insecta;Coleoptera;Melolonthidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 12;94;M8. CC. 12;Montaje en alfiler;Barreto;Herrera, Pineda;09/05/2008;Colombia;Quindio;Quimbaya;El Ocaso;SD;SD;1100;Melolonthidae;Familia;1;Insecta;Coleoptera;Melolonthidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 13;94;M8. CC. 13;Montaje en alfiler;R. Ramos;R. Ramos;20/10/2008;Colombia;Quindío;Armenia;SD;SD;SD;1483;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 14;94;M8. CC. 14;Montaje en alfiler;K. Castro;SD;SD;Colombia;Quindío;Armenia;SD;SD;SD;SD;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 15;94;M8. CC. 15;Montaje en alfiler;SD;Y. Lasso, K. castro, T. Vera;SD;Colombia;Quindío;Armenia;SD;SD;SD;SD;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 16;94;M8. CC. 16;Montaje en alfiler;D. Arcos, S. Gonzáles, A. Sierra;D. Arcos, S. Gonzáles, A. Sierra;01/02/2008;Colombia;Quindío;Salento;SD;SD;SD;SD;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 17;94;M8. CC. 17;Montaje en alfiler;G. Alzate;D. Escobar, G. Alzate, S. Londoño.;02/04/2009;Colombia;Quindío;Armenia;SD;SD;SD;SD;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 18;94;M8. CC. 18;Montaje en alfiler;Herrera;Villegas, Pineda;10/05/2008;Colombia;Quindío;Quimbaya;SD;SD;SD;1100;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 19;94;M8. CC. 19;Montaje en alfiler;González;Villegas, Pineda;09/05/2008;Colombia;Quindío;Quimbaya;SD;SD;SD;1100;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 20;94;M8. CC. 20;Montaje en alfiler;A. Chica, L. Guevara;SD;09/06/2008;Colombia;Quindío;Calarcá;SD;SD;SD;1490;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 21;94;M8. CC. 21;Montaje en alfiler;O. Marín;D. Gómez, M. Cruz;02/05/2008;Colombia;Tolima;SD;Toche;SD;SD;1814;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 22;94;M8. CC. 22;Montaje en alfiler;González;Herrera, Pineda;09/05/2008;Colombia;Quindío;Quimbaya;SD;SD;SD;1100;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 23;94;M8. CC. 23;Montaje en alfiler;Barrero;González, Barrero;09/05/2008;Colombia;Quindío;Quimbaya;SD;SD;SD;1100;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 24;94;M8. CC. 24;Montaje en alfiler;A. Chica, L. Guevara;SD;09/06/2008;Colombia;Quindío;Calarcá;SD;SD;SD;1490;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 25;94;M8. CC. 25;Montaje en alfiler;González;González, Villegas;09/05/2008;Colombia;Quindío;Quimbaya;SD;SD;SD;1100;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 26;94;M8. CC. 26;Montaje en alfiler;M. Gallego;M. Gallego;18/05/2008;Colombia;Quindío;Filandia;SD;SD;SD;2000;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 27;94;M8. CC. 27;Montaje en alfiler;A. Chica, L. Guevara;SD;05/05/2008;Colombia;Quindío;Circasia;SD;SD;SD;1700;Melolontidae;Familia;1;Insecta;Coleoptera;Melolontidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 28;94;M8. CC. 28;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 29;94;M8. CC. 29;Montaje en alfiler;G. Bueno;SD;02/09/2006;Colombia;valle del Cauca;Cartago;SD;SD;SD;920;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 30;94;M8. CC. 30;Montaje en alfiler;A. Chica, L. Guevara;SD;09/05/2008;Colombia;Quindío;Quimbaya;SD;SD;SD;1100;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 31;94;M8. CC. 31;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Coleoptera;Orden;1;Insecta;Coleoptera;SD;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 32;94;M8. CC. 32;Montaje en alfiler;L. Delgado, M. Quintero, P. Zapata;L. Delgado, M. Quintero, P. Zapata;19/10/2008;Colombia;Quindío;Salento;SD;SD;SD;SD;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 33;94;M8. CC. 33;Montaje en alfiler;O. Moreno, H. Taramuel;O. Moreno, H. Taramuel;22/10/2008;Colombia;Quindío;Tebaida;SD;SD;SD;SD;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 34;94;M8. CC. 34;Montaje en alfiler;L. Delgado, M. Quintero, P. Zapata;L. Delgado, M. Quintero, P. Zapata;19/10/2008;Colombia;Quindío;Salento;SD;SD;SD;SD;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 35;94;M8. CC. 35;Montaje en alfiler;L. Delgado, M. Quintero, P. Zapata;L. Delgado, M. Quintero, P. Zapata;27/09/2008;Colombia;Quindío;Armenia;SD;SD;SD;SD;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 36;94;M8. CC. 36;Montaje en alfiler;L. Delgado, M. Quintero, P. Zapata;L. Delgado, M. Quintero, P. Zapata;19/10/2008;Colombia;Quindío;Salento;SD;SD;SD;SD;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 37;94;M8. CC. 37;Montaje en alfiler;L. Delgado, M. Quintero, P. Zapata;L. Delgado, M. Quintero, P. Zapata;23/10/2008;Colombia;Quindío;Armenia;SD;SD;SD;1500;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 38;94;M8. CC. 38;Montaje en alfiler;Ramos, R.;R. Ramos, L. Bermudez;13/09/2008;Colombia;Quindio;Circasia;Bosque del Silencio;SD;SD;1700;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 39;94;M8. CC. 39;Montaje en alfiler;SD;SD;SD;Colombia;SD;SD;SD;SD;SD;SD;Insecta;Clase;1;Insecta;SD;SD;SD;  ;SD
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CC 40;94;M8. CC. 40;Montaje en alfiler;OH. Marín, EF. Gómez;OH. Marín, EF. Gómez;26/02/2005;Colombia;Quindío;Circasia;SD;SD;SD;1780;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CC 41;94;M8. CC. 41;Montaje en alfiler;A. Beltrán;A. Beltrán;15/03/2005;Colombia;Quindío;Armenia;SD;SD;SD;1475;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 42;94;M8. CC. 42;Montaje en alfiler;Arroyave, García, López;Arroyave, García, López;21/04/2008;Colombia;Quindío;Armenia;SD;SD;SD;1500;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 43;94;M8. CC. 43;Montaje en alfiler;Arroyave, García, López;Arroyave, García, López;17/04/2008;Colombia;Quindío;Armenia;SD;SD;SD;1500;Chrysomelidae;Familia;1;Insecta;Coleoptera;Chrysomelidae;SD;  ;SD
Resolución 00386, junio 20 de 2000. CRQ;MAUQ. M8. CC 44;94;M8. CC. 44;Montaje en alfiler;SD;Y. Lasso, K. castro, T. Vera;07/11/2000;Colombia;Quindío;Armenia;SD;SD;SD;1500;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 45;94;M8. CC. 45;Montaje en alfiler;R. Ramos;R. Ramos, L. Bermudez;20/10/2008;Colombia;Quindío;Armenia;SD;SD;SD;1483;Curculionidae;Familia;1;Insecta;Coleoptera;Curculionidae;SD;  ;SD
Autodeclaración de la aplicación del art. 252 de la ley 1753 de 2015;MAUQ. M8. CC 46;94;M8. CC. 46;Montaje en alfiler;H. L. Arias;H. L. Arias;25/04/2008;Colombia;Quindío;Armenia;SD;SD;SD;1498;Cantharidae;Familia;1;Insecta;Coleoptera;Cantharidae;SD;  ;SD
